StationID_Master	BMISampleID	CollDate	DataType3	CSCI	O_E	MMI_Score	BurrowerPct	BurrowerTaxa	BurrowerTaxaPct	CFCGPct	CFCGTaxa	CFCGTaxaPct	ClimberPct	ClimberTaxa	ClimberTaxaPct	ClingerPct	ClingerTaxa	ClingerTaxaPct	ColeopteraTaxa	ColeopteraTaxaPct	DipteraPct	DipteraTaxa	DipteraTaxaPct	DominantPct	EPTPct	EPTTaxa	EPTTaxaPct	IntolerantPct	IntolerantTaxa	IntolerantTaxaPct	InvasivePct	InvasiveTaxa	InvasiveTaxaPct	ScraperPct	ScraperTaxa	ScraperTaxaPct	ShannonDiversity	ShredderPct	ShredderTaxa	ShredderTaxaPct	SimpsonDiversity	SwimmerPct	SwimmerTaxa	SwimmerTaxaPct	TaxaRichness	TolerantPct	TolerantTaxa	TolerantTaxaPct
SMC10198	SMC10198_10/22/2009_1	10/22/2009 0:00:00	BMI	0.50	0.30	0.70																					0.25	0.97																	7.45			
SMC10685	SMC10685_10/23/2009	10/23/2009 0:00:00	BMI	0.91	1.10	0.72																					0.24	0.34																	23.75			
SMC10685	SMC10685_7/1/2010_1	7/1/2010 0:00:00	BMI	0.74	0.89	0.59	0.39	2.00	0.14	0.69	11.00	0.47	0.08	2.00	0.14	0.17	3.00	0.21	0.00	0.00	0.30	5.00	0.21	0.54	0.27	4.63	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.15	3.00	0.13	2.35	0.00	0.00	0.00	0.86	0.23	3.00	0.21	23.00	0.34	7.00	0.30
SMC10756	SMC10756_10/24/2009_1	10/24/2009 0:00:00	BMI	0.66	0.48	0.83																					0.27	0.34																	17.00			
SMC11084	SMC11084_4/16/2012_1	4/16/2012 0:00:00	BMI	0.52	0.62	0.43																					0.16	5.3e-03																	10.40			
SMC11181	SMC11181_10/25/2009_1	10/25/2009 0:00:00	BMI	0.60	0.52	0.67																					0.21	0.80																	9.45			
SMC11343	SMC11343_10/26/2009_1	10/26/2009 0:00:00	BMI	0.93	0.97	0.88																					0.44	0.21																	29.00			
SMC11384	SMC11384_10/27/2009_1	10/27/2009 0:00:00	BMI	1.21	1.28	1.15																					0.33	0.21																	39.00			
SMC11406	SMC11406_10/29/2009_1	10/29/2009 0:00:00	BMI	0.72	0.72	0.72																					0.40	0.76																	14.25			
SMC11430	SMC11430_10/30/2009_1	10/30/2009 0:00:00	BMI	0.94	0.97	0.90																					0.19	0.43																	20.80			
SMC11430	SMC11430_10/31/2009_1	10/31/2009 0:00:00	BMI	0.94	0.97	0.90																					0.19	0.43																	20.80			
SMC11581	SMC11581_11/1/2009_1	11/1/2009 0:00:00	BMI	0.58	0.63	0.52																					0.28	0.05																	10.65			
SMC11581	SMC11581_11/2/2009_1	11/2/2009 0:00:00	BMI	0.56	0.61	0.52																					0.26	0.04																	9.90			
SMC11581	SMC11581_6/29/2009_1	6/29/2009 0:00:00	BMI	0.59	0.63	0.54	0.51	1.00	0.14	0.94	6.97	0.63	0.01	1.00	0.14	0.04	1.97	0.28	0.00	0.00	0.47	3.00	0.27	0.89	0.42	2.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.00	0.18	1.25	0.00	0.00	0.00	0.62	0.42	1.00	0.14	11.00	0.05	3.00	0.27
SMC11581	SMC11581_6/29/2009_2	6/29/2009 0:00:00	BMI	0.58	0.61	0.54					6.45						1.70		0.00											0.00							1.40		0.00									
SMC11593	SMC11593_11/3/2009_1	11/3/2009 0:00:00	BMI	1.06	1.01	1.11																					0.30	0.46																	32.05			
SMC11685	SMC11685_11/4/2009_1	11/4/2009 0:00:00	BMI	0.72	0.83	0.61																					0.16	0.72																	17.25			
SMC11880	SMC11880_11/6/2009_1	11/6/2009 0:00:00	BMI	0.73	0.77	0.70																					0.15	0.68																	12.90			
SMC11880	SMC11880_11/7/2009_1	11/7/2009 0:00:00	BMI	0.84	0.91	0.77																					0.14	0.88																	13.75			
SMC12185	SMC12185_11/8/2009_1	11/8/2009 0:00:00	BMI	0.80	0.97	0.63																					0.23	0.15																	16.95			
SMC12246	SMC12246_11/9/2009_1	11/9/2009 0:00:00	BMI	0.51	0.41	0.61																					0.00	0.75																	19.65			
SMC12262	SMC12262_11/10/2009_1	11/10/2009 0:00:00	BMI	0.98	1.10	0.86																					0.18	0.25																	21.40			
SMC12814	SMC12814_11/11/2009_1	11/11/2009 0:00:00	BMI	0.93	0.87	0.99																					0.44	0.70																	21.15			
SMC12862	SMC12862_11/12/2009_1	11/12/2009 0:00:00	BMI	0.41	0.38	0.43																					0.33	0.01																	6.00			
SMC12862	SMC12862_6/27/2011_1	6/27/2011 0:00:00	BMI	0.44	0.38	0.50	0.13	1.00	0.33	0.70	4.00	0.66	0.01	0.00	0.00	0.12	1.00	0.33	0.00	0.00	0.11	1.00	0.16	0.86	0.69	1.33	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.61	0.71	1.00	0.33	6.00	0.01	1.00	0.16
SMC12942	SMC12942_11/13/2009_1	11/13/2009 0:00:00	BMI	0.55	0.68	0.42																					0.29	0.02																	12.85			
SMC12942	SMC12942_11/14/2009_1	11/14/2009 0:00:00	BMI	0.58	0.69	0.47																					0.37	0.06																	10.55			
SMC13062	SMC13062_11/15/2009_1	11/15/2009 0:00:00	BMI	0.59	0.68	0.51																					0.00	0.75																	8.85			
SMC13076	SMC13076_11/16/2009_1	11/16/2009 0:00:00	BMI	1.11	1.22	1.00																					0.31	0.14																	42.20			
SMC13160	SMC13160_11/17/2009_1	11/17/2009 0:00:00	BMI	0.32	0.17	0.48																					0.00	0.99																	3.90			
SMC13187	SMC13187_11/18/2009_1	11/18/2009 0:00:00	BMI	0.55	0.62	0.47																					0.11	0.09																	14.95			
SMC13214	SMC13214_11/19/2009_1	11/19/2009 0:00:00	BMI	0.57	0.57	0.56																					0.07	0.90																	13.30			
SMC13391	SMC13391_11/20/2009_1	11/20/2009 0:00:00	BMI	0.98	1.09	0.88																					0.43	0.19																	22.80			
SMC13416	SMC13416_11/22/2009_1	11/22/2009 0:00:00	BMI	0.83	0.91	0.76																					0.23	0.51																	13.00			
SMC13508	SMC13508_11/23/2009_1	11/23/2009 0:00:00	BMI	0.42	0.39	0.44																					0.14	0.15																	13.95			
SMC13508	SMC13508_11/24/2009_1	11/24/2009 0:00:00	BMI	0.68	0.92	0.44																					0.24	0.06																	12.15			
SMC13508	SMC13508_11/25/2009_1	11/25/2009 0:00:00	BMI	0.47	0.52	0.43																					0.30	4.82e-03																	6.70			
SMC13508	SMC13508_11/26/2009_1	11/26/2009 0:00:00	BMI	0.73	0.91	0.55																					0.21	0.29																	13.80			
SMC13630	SMC13630_11/28/2009_1	11/28/2009 0:00:00	BMI	0.64	0.76	0.52																					0.30	0.21																	9.85			
SMC13672	SMC13672_11/29/2009_1	11/29/2009 0:00:00	BMI	0.73	0.89	0.56																					0.29	0.08																	15.25			
SMC14099	SMC14099_11/30/2009_1	11/30/2009 0:00:00	BMI	0.65	0.76	0.54																					0.07	0.82																	13.45			
SMC14156	SMC14156_4/17/2012_1	4/17/2012 0:00:00	BMI	0.62	0.77	0.48																					0.22	0.04																	18.00			
SMC14211	SMC14211_12/1/2009_1	12/1/2009 0:00:00	BMI	0.72	0.72	0.72																					0.12	0.36																	15.65			
SMC14218	SMC14218_12/2/2009_1	12/2/2009 0:00:00	BMI	1.09	1.20	0.98																					0.28	0.52																	23.70			
SMC14218	SMC14218_12/3/2009_1	12/3/2009 0:00:00	BMI	1.09	1.20	0.98																					0.28	0.52																	23.70			
SMC14762	SMC14762_12/4/2009_1	12/4/2009 0:00:00	BMI	0.82	0.94	0.71																					0.13	0.12																	14.50			
SMC14952	SMC14952_4/18/2012_1	4/18/2012 0:00:00	BMI	0.54	0.51	0.56																					0.00	0.89																	9.65			
SMC15201	SMC15201_12/5/2009_1	12/5/2009 0:00:00	BMI	0.72	0.77	0.68																					0.35	0.14																	19.25			
SMC15464	SMC15464_12/6/2009_1	12/6/2009 0:00:00	BMI	1.17	1.16	1.17																					0.34	0.53																	38.85			
SMC15608	SMC15608_4/19/2012_1	4/19/2012 0:00:00	BMI	0.79	1.00	0.57																					0.23	0.03																	21.00			
SMC15677	SMC15677_12/7/2009_1	12/7/2009 0:00:00	BMI	0.63	0.63	0.63																					0.28	0.11																	10.70			
SMC15677	SMC15677_6/29/2009_1	6/29/2009 0:00:00	BMI	0.62	0.65	0.59	0.49	1.00	0.12	0.96	6.92	0.63	5.540166e-03	1.00	0.12	0.01	1.00	0.12	0.95	0.09	0.37	3.00	0.27	0.83	0.34	2.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.09	1.48	0.00	0.00	0.00	0.72	0.45	2.00	0.25	11.00	0.13	3.00	0.27
SMC15678	SMC15678_12/8/2009_1	12/8/2009 0:00:00	BMI	0.32	0.23	0.40																					0.00	0.96																	2.85			
SMC16045	SMC16045_12/9/2009_1	12/9/2009 0:00:00	BMI	0.58	0.53	0.63																					0.12	0.80																	7.95			
SMC16168	SMC16168_12/10/2009_1	12/10/2009 0:00:00	BMI	0.68	0.64	0.72																					0.32	0.75																	15.15			
SMC16169	SMC16169_12/11/2009_1	12/11/2009 0:00:00	BMI	0.93	0.79	1.07																					0.39	0.55																	15.05			
SMC16232	SMC16232_12/12/2009_1	12/12/2009 0:00:00	BMI	0.49	0.30	0.68																					0.06	0.95																	10.55			
SMC16266	SMC16266_12/13/2009_1	12/13/2009 0:00:00	BMI	0.96	1.06	0.85																					0.17	0.57																	21.50			
SMC16266	SMC16266_8/1/2011_1	8/1/2011 0:00:00	BMI	0.92	0.95	0.76	0.14	2.00	0.20	18.16	7.00	0.33	0.16	2.00	0.20	0.67	4.00	0.40	0.00	0.00	0.11	5.00	0.23	0.62	0.16	4.57	0.19	0.01	1.00	0.04	0.00	0.00	0.00	0.04	2.00	0.09	2.21	0.00	0.00	0.00	0.84	6.097561e-03	1.00	0.10	21.00	0.59	9.00	0.42
SMC16446	SMC16446_12/14/2009_1	12/14/2009 0:00:00	BMI	0.94	0.97	0.90																					0.26	0.33																	21.85			
SMC16516	SMC16516_12/16/2009_1	12/16/2009 0:00:00	BMI	0.66	0.66	0.66																					0.10	0.71																	9.90			
SMC16832	SMC16832_12/17/2009_1	12/17/2009 0:00:00	BMI	0.45	0.64	0.27																					0.11	0.01																	9.00			
SMC16832	SMC16832_12/18/2009_1	12/18/2009 0:00:00	BMI	0.31	0.33	0.28																					0.13	0.02																	7.60			
SMC16892	SMC16892_12/19/2009_1	12/19/2009 0:00:00	BMI	0.60	0.61	0.59																					0.18	0.13																	21.70			
SMC16978	SMC16978_12/20/2009_1	12/20/2009 0:00:00	BMI	0.94	1.13	0.75																					0.30	0.20																	29.70			
SMC16980	SMC16980_12/21/2009_1	12/21/2009 0:00:00	BMI	0.96	1.12	0.81																					0.40	0.05																	25.95			
SMC16980	SMC16980_7/6/2011_1	7/6/2011 0:00:00	BMI	1.08	1.16	1.01	0.19	3.00	0.15	0.68	12.00	0.41	0.02	2.00	0.10	0.35	9.00	0.47	1.00	0.03	0.23	4.00	0.13	0.67	0.70	8.00	0.41	0.20	4.00	0.13	0.00	0.00	0.00	0.02	4.00	0.13	2.22	8.0e-03	2.00	0.06	0.82	0.35	2.00	0.10	29.00	0.04	7.00	0.24
SMC17016	SMC17016_12/22/2009_1	12/22/2009 0:00:00	BMI	0.75	0.82	0.68																					0.05	0.69																	17.75			
SMC17056	SMC17056_12/23/2009_1	12/23/2009 0:00:00	BMI	0.77	0.88	0.67																					0.17	0.16																	22.85			
SMC17056	SMC17056_7/2/2009_1	7/2/2009 0:00:00	BMI	0.81	0.86	0.76					10.85						2.00		2.75											0.00							2.19		0.00									
SMC17266	SMC17266_12/24/2009_1	12/24/2009 0:00:00	BMI	0.76	0.83	0.70																					0.15	0.68																	12.55			
SMC17378	SMC17378_12/25/2009_1	12/25/2009 0:00:00	BMI	0.92	1.08	0.76																					0.24	0.08																	24.20			
SMC17664	SMC17664_12/26/2009_1	12/26/2009 0:00:00	BMI	0.64	0.60	0.67																					0.06	0.90																	14.05			
SMC17692	SMC17692_12/27/2009_1	12/27/2009 0:00:00	BMI	0.84	0.99	0.70																					0.29	0.18																	20.05			
SMC17692	SMC17692_12/28/2009_1	12/28/2009 0:00:00	BMI	0.82	0.96	0.69																					0.20	0.12																	24.45			
SMC17918	SMC17918_12/29/2009_1	12/29/2009 0:00:00	BMI	0.63	0.64	0.62																					0.07	0.86																	11.20			
SMC18046	SMC18046_12/30/2009_1	12/30/2009 0:00:00	BMI	0.94	1.06	0.82																					0.22	0.20																	30.80			
SMC18116	SMC18116_1/2/2010_1	1/2/2010 0:00:00	BMI	0.72	0.84	0.59																					0.14	0.22																	13.50			
SMC18169	SMC18169_1/3/2010_1	1/3/2010 0:00:00	BMI	0.51	0.45	0.57																					0.09	0.97																	8.25			
SMC18250	SMC18250_1/4/2010_1	1/4/2010 0:00:00	BMI	0.54	0.50	0.58																					0.06	0.84																	10.70			
SMC18656	SMC18656_1/6/2010_1	1/6/2010 0:00:00	BMI	0.23	0.22	0.25																					0.00	0.03																	2.00			
SMC18666	SMC18666_1/7/2010_1	1/7/2010 0:00:00	BMI	0.56	0.56	0.57																					0.00	0.78																	8.60			
SMC19228	SMC19228_1/8/2010_1	1/8/2010 0:00:00	BMI	0.72	0.76	0.68																					0.04	0.40																	21.25			
SMC19286	SMC19286_1/9/2010_1	1/9/2010 0:00:00	BMI	0.33	0.40	0.26																					0.00	0.04																	4.65			
SMC19399	SMC19399_1/10/2010_1	1/10/2010 0:00:00	BMI	0.54	0.50	0.59																					0.00	0.73																	8.70			
SMC19466	SMC19466_1/11/2010_1	1/11/2010 0:00:00	BMI	0.60	0.56	0.64																					0.00	0.77																	13.90			
SMC19486	SMC19486_1/12/2010_1	1/12/2010 0:00:00	BMI	0.37	0.34	0.39																					0.00	0.89																	6.95			
SMC19552	SMC19552_1/13/2010_1	1/13/2010 0:00:00	BMI	0.60	0.56	0.63																					0.13	0.84																	14.70			
SMC19669	SMC19669_1/14/2010_1	1/14/2010 0:00:00	BMI	0.91	1.14	0.67																					0.09	0.54																	20.80			
SMC19697	SMC19697_1/15/2010_1	1/15/2010 0:00:00	BMI	0.90	1.11	0.70																					0.32	0.59																	21.50			
SMC20032	SMC20032_1/18/2010_1	1/18/2010 0:00:00	BMI	0.26	0.25	0.28																					0.12	0.02																	7.80			
SMC20092	SMC20092_1/19/2010_1	1/19/2010 0:00:00	BMI	0.90	1.02	0.78																					0.25	0.22																	22.35			
SMC20497	SMC20497_1/20/2010_1	1/20/2010 0:00:00	BMI	0.72	0.74	0.69																					0.22	0.50																	17.00			
SMC20994	SMC20994_1/21/2010_1	1/21/2010 0:00:00	BMI	0.63	0.78	0.47																					0.23	0.04																	8.70			
SMC21069	SMC21069_1/22/2010_1	1/22/2010 0:00:00	BMI	0.58	0.57	0.59																					0.00	0.45																	11.00			
SMC21371	SMC21371_1/23/2010_1	1/23/2010 0:00:00	BMI	0.59	0.52	0.66																					0.17	0.93																	11.40			
SMC21382	SMC21382_1/24/2010_1	1/24/2010 0:00:00	BMI	0.93	1.02	0.85																					0.22	0.28																	22.65			
SMC21796	SMC21796_1/25/2010_1	1/25/2010 0:00:00	BMI	0.59	0.62	0.55																					0.20	0.18																	9.60			
SMC21822	SMC21822_1/26/2010	1/26/2010 0:00:00	BMI	0.83	1.00	0.65																					0.25	0.27																	15.80			
SMC21822	SMC21822_6/21/2010_1	6/21/2010 0:00:00	BMI	0.84	1.02	0.67	0.47	1.00	0.12	0.92	10.00	0.52	0.00	0.00	0.00	0.10	3.00	0.37	0.00	0.00	0.39	3.00	0.15	0.73	0.34	10.21	0.26	0.00	0.00	0.00	0.01	3.00	0.15	0.04	3.00	0.15	1.97	8.0e-03	1.00	0.05	0.79	0.08	2.00	0.25	19.00	0.20	8.00	0.42
SMC21921	SMC21921_1/27/2010_1	1/27/2010 0:00:00	BMI	0.39	0.23	0.55																					0.11	0.97																	5.60			
SMC21921	SMC21921_1/28/2010_1	1/28/2010 0:00:00	BMI	0.41	0.25	0.58																					0.16	0.97																	5.20			
SMC22464	SMC22464_1/29/2010_1	1/29/2010 0:00:00	BMI	0.62	0.60	0.63																					0.12	0.93																	7.80			
SMC22521	SMC22521_1/30/2010_1	1/30/2010 0:00:00	BMI	0.54	0.44	0.65																					0.17	0.82																	9.45			
SMC23297	SMC23297_1/31/2010_1	1/31/2010 0:00:00	BMI	0.68	0.66	0.70																					0.25	0.01																	19.75			
SMC23495	SMC23495_2/1/2010_1	2/1/2010 0:00:00	BMI	0.75	0.77	0.74																					0.05	0.47																	19.00			
SMC24066	SMC24066_2/2/2010_1	2/2/2010 0:00:00	BMI	0.65	0.64	0.66																					0.18	0.55																	10.60			
SMC24222	SMC24222_2/3/2010	2/3/2010 0:00:00	BMI	0.76	0.89	0.64																					0.27	0.22																	14.55			
SMC24222	SMC24222_6/21/2010_1	6/21/2010 0:00:00	BMI	0.74	0.89	0.60	0.25	1.00	0.10	0.90	9.00	0.56	2.457002e-03	0.00	0.00	0.12	3.00	0.30	0.00	0.00	0.24	4.00	0.25	0.63	0.56	5.55	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.04	2.00	0.12	2.08	0.00	0.00	0.00	0.81	0.18	3.00	0.30	16.00	0.15	4.00	0.25
SMC24921	SMC24921_2/4/2010_1	2/4/2010 0:00:00	BMI	0.27	0.22	0.31																					0.00	0.12																	4.70			
SMC25298	SMC25298_2/6/2010_1	2/6/2010 0:00:00	BMI	0.76	0.72	0.80																					0.27	0.67																	20.90			
SMC25668	SMC25668_2/7/2010_1	2/7/2010 0:00:00	BMI	0.58	0.41	0.75																					0.28	0.91																	9.55			
SMC25668	SMC25668_2/8/2010_1	2/8/2010 0:00:00	BMI	0.68	0.69	0.66																					0.14	0.84																	13.50			
SMC26288	SMC26288_2/9/2010_1	2/9/2010 0:00:00	BMI	0.93	1.07	0.78																					0.20	0.07																	14.65			
SMC26288	SMC26288_5/12/2009_1	5/12/2009 0:00:00	BMI	0.89	1.07	0.71	0.76	4.00	0.33	0.93	5.50	0.33	0.00	0.00	0.00	0.13	3.00	0.25	2.67	0.16	0.71	6.00	0.33	0.84	0.07	5.80	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.03	1.00	0.05	1.39	0.00	0.00	0.00	0.59	0.08	4.00	0.33	18.00	0.06	6.00	0.33
SMC26670	SMC26670_2/10/2010_1	2/10/2010 0:00:00	BMI	0.66	0.66	0.66																					0.08	0.92																	10.30			
SMC26694	SMC26694_2/11/2010_1	2/11/2010 0:00:00	BMI	0.39	0.30	0.49																					0.00	0.07																	9.00			
SMC26868	SMC26868_2/12/2010_1	2/12/2010 0:00:00	BMI	0.79	0.76	0.83																					0.31	0.65																	12.75			
SMC26909	SMC26909_2/13/2010	2/13/2010 0:00:00	BMI	0.66	0.72	0.60																					0.20	0.40																	11.40			
SMC26909	SMC26909_5/31/2010_1	5/31/2010 0:00:00	BMI	0.58	0.72	0.44	0.83	2.00	0.25	0.98	8.00	0.66	0.01	1.00	0.12	0.03	1.00	0.12	0.00	0.00	0.51	3.00	0.25	0.88	0.07	10.57	0.25	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.08	1.33	0.00	0.00	0.00	0.64	0.11	3.00	0.37	12.00	0.39	4.00	0.33
SMC27470	SMC27470_2/14/2010_1	2/14/2010 0:00:00	BMI	0.54	0.54	0.54																					0.00	0.96																	10.40			
SMC27709	SMC27709_2/15/2010	2/15/2010 0:00:00	BMI	0.48	0.56	0.41																					0.17	0.17																	9.35			
SMC27709	SMC27709_5/31/2010_1	5/31/2010 0:00:00	BMI	0.39	0.43	0.35	0.97	1.00	0.33	0.99	7.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	3.00	0.33	0.94	6.0e-03	20.38	0.22	0.00	0.00	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.11	1.11	0.00	0.00	0.00	0.56	0.02	2.00	0.66	9.00	0.17	3.00	0.33
SMC28068	SMC28068_2/16/2010_1	2/16/2010 0:00:00	BMI	0.66	0.67	0.65																					0.09	0.92																	10.55			
SMC28270	SMC28270_2/17/2010_1	2/17/2010 0:00:00	BMI	0.63	0.60	0.66																					0.18	0.95																	9.35			
SMC31468	SMC31468_2/19/2010_1	2/19/2010 0:00:00	BMI	0.49	0.36	0.62																					0.11	0.96																	8.60			
SMC32468	SMC32468_2/20/2010_1	2/20/2010 0:00:00	BMI	0.71	0.77	0.64																					0.19	0.53																	14.60			
SMC32718	SMC32718_2/21/2010	2/21/2010 0:00:00	BMI	0.78	1.05	0.50																					0.15	0.04																	15.35			
SMC32718	SMC32718_6/3/2010_1	6/3/2010 0:00:00	BMI	0.77	0.71	0.54	0.91	2.00	0.28	62.31	9.00	0.60	0.01	1.00	0.14	0.04	2.00	0.28	0.00	0.00	0.74	5.00	0.33	0.89	4.0e-03	10.75	0.13	0.33	1.00	0.24	0.00	0.00	0.00	0.01	1.00	0.06	1.17	0.00	0.00	0.00	0.50	2.659574e-03	1.00	0.14	15.00	0.05	5.00	10.21
SMC32897	SMC32897_2/22/2010	2/22/2010 0:00:00	BMI	0.63	0.60	0.66																					0.00	0.37																	8.60			
SMC32897	SMC32897_6/21/2010_1	6/21/2010 0:00:00	BMI	0.58	0.64	0.52	0.98	1.00	0.33	0.65	3.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.11	0.57	1.00	0.11	0.95	0.00	6.98	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.11	0.33	2.00	0.22	1.03	4.0e-03	1.00	0.11	0.55	0.01	2.00	0.66	9.00	0.38	5.00	0.55
SMC33179	SMC33179_2/23/2010_1	2/23/2010 0:00:00	BMI	1.01	1.20	0.82																					0.31	0.34																	25.20			
SMC33670	SMC33670_2/24/2010_1	2/24/2010 0:00:00	BMI	0.54	0.47	0.61																					0.00	0.22																	7.05			
SMC34120	SMC34120_2/25/2010_1	2/25/2010 0:00:00	BMI	0.65	0.75	0.56																					0.00	0.59																	10.60			
SMC34230	SMC34230_2/26/2010_1	2/26/2010 0:00:00	BMI	0.88	0.84	0.92																					0.38	0.60																	21.00			
SMC34646	SMC34646_2/27/2010_1	2/27/2010 0:00:00	BMI	0.41	0.38	0.43																					0.00	0.12																	10.75			
SMC34888	SMC34888_2/28/2010	2/28/2010 0:00:00	BMI	0.93	1.09	0.76																					0.24	0.12																	20.30			
SMC34888	SMC34888_6/24/2010_1	6/24/2010 0:00:00	BMI	0.95	1.15	0.76	0.51	3.00	0.18	0.82	13.00	0.59	0.01	1.00	0.06	0.25	4.00	0.25	2.00	0.09	0.60	10.00	0.45	0.73	0.25	8.76	0.27	0.01	1.00	0.04	0.00	0.00	0.00	0.06	1.00	0.04	1.91	0.00	0.00	0.00	0.75	0.19	3.00	0.18	22.00	0.12	6.00	0.27
SMC35270	SMC35270_3/1/2010_1	3/1/2010 0:00:00	BMI	0.84	0.91	0.76																					0.21	0.78																	17.25			
SMC35418	SMC35418_3/2/2010_1	3/2/2010 0:00:00	BMI	0.81	0.98	0.63																					0.35	0.12																	18.45			
SMC35418	SMC35418_3/3/2010_1	3/3/2010 0:00:00	BMI	0.81	1.03	0.60																					0.26	0.08																	19.00			
SMC35697	SMC35697_3/4/2010_1	3/4/2010 0:00:00	BMI	0.95	1.08	0.82																					0.36	0.38																	20.90			
SMC35837	SMC35837_3/5/2010_1	3/5/2010 0:00:00	BMI	0.68	0.50	0.85																					0.39	0.10																	22.25			
SMC37632	SMC37632_3/6/2010_1	3/6/2010 0:00:00	BMI	0.57	0.63	0.51																					0.13	0.20																	13.35			
SMC37670	SMC37670_3/7/2010_1	3/7/2010 0:00:00	BMI	0.57	0.50	0.64																					0.15	0.86																	11.45			
SMC39062	SMC39062_3/8/2010_1	3/8/2010 0:00:00	BMI	0.64	0.69	0.60																					0.33	0.01																	14.20			
SMC39498	SMC39498_3/9/2010_1	3/9/2010 0:00:00	BMI	0.56	0.72	0.40																					0.15	0.16																	13.15			
SMC40887	SMC40887_3/10/2010_1	3/10/2010 0:00:00	BMI	1.04	1.26	0.82																					0.28	0.18																	28.80			
SMC44210	SMC44210_3/11/2010_1	3/11/2010 0:00:00	BMI	0.59	0.51	0.66																					0.20	0.29																	8.45			
SMC44532	SMC44532_3/12/2010_1	3/12/2010 0:00:00	BMI	0.64	0.67	0.61																					0.00	0.24																	7.00			
SMC44642	SMC44642_3/13/2010_1	3/13/2010 0:00:00	BMI	0.68	0.65	0.71																					0.08	0.69																	11.60			
SMC45253	SMC45253_3/15/2010_1	3/15/2010 0:00:00	BMI	0.63	0.78	0.47																					0.20	0.21																	9.80			
SMC45622	SMC45622_3/16/2010_1	3/16/2010 0:00:00	BMI	1.04	1.13	0.95																					0.27	0.29																	31.05			
SMC45622	SMC45622_3/17/2010_1	3/17/2010 0:00:00	BMI	0.84	0.78	0.90																					0.29	0.43																	20.90			
SMC45745	SMC45745_3/18/2010_1	3/18/2010 0:00:00	BMI	0.89	0.97	0.82																					0.29	0.68																	27.05			
SMC46499	SMC46499_3/19/2010_1	3/19/2010 0:00:00	BMI	1.10	1.27	0.92																					0.20	0.20																	22.45			
SMC48200	SMC48200_3/20/2010_1	3/20/2010 0:00:00	BMI	1.12	1.22	1.03																					0.30	0.51																	36.15			
SMCR8_012	SMCR8_012_5/31/2006_1	5/31/2006 0:00:00	BMI	0.51	0.35	0.67					6.00						1.00		5.00											0.00							1.38		0.00									
SMCR8_012	SMCR8_012_5/9/2010_1	5/9/2010 0:00:00	BMI	0.66	0.35	0.97																					0.23	0.72																	13.00			
SMCR8_019	SMCR8_019_5/10/2010_1	5/10/2010 0:00:00	BMI	0.62	0.67	0.56																					0.39	1.85e-03																	12.60			
SMCR8_019	SMCR8_019_6/15/2006_1	6/15/2006 0:00:00	BMI	0.66	0.64	0.68					7.75						3.00		0.00											0.00							2.13		0.00									
SMCR8_042	SMCR8_042_5/21/2010_1	5/21/2010 0:00:00	BMI	0.29	0.22	0.36																					0.08	0.04																	5.85			
SMCR8_051	SMCR8_051_5/26/2010_1	5/26/2010 0:00:00	BMI	0.46	0.48	0.43																					0.14	0.01																	13.85			
SMCR8_051	SMCR8_051_6/3/2006_1	6/3/2006 0:00:00	BMI	0.53	0.45	0.61					8.30						1.00		0.00											0.00							1.43		0.00									
SMCR8_055	SMCR8_055_5/27/2010_1	5/27/2010 0:00:00	BMI	0.52	0.38	0.66																					0.18	2.14e-03																	11.00			
SMCR8_079	SMCR8_079_6/4/2006_1	6/4/2006 0:00:00	BMI	0.63	0.57	0.69					6.00						2.00		1.00											0.00							1.54		0.00									
SMCR8_079	SMCR8_079_6/6/2010_1	6/6/2010 0:00:00	BMI	0.68	0.57	0.79																					0.30	0.15																	10.00			
SMCR8_085	SMCR8_085_6/9/2010_1	6/9/2010 0:00:00	BMI	0.50	0.38	0.62																					0.25	7.7e-03																	8.00			
SMCR8_110	SMCR8_110_6/15/2006_1	6/15/2006 0:00:00	BMI	0.69	0.63	0.75					9.65						3.30		2.35											0.00							1.99		0.00									
SMCR8_110	SMCR8_110_6/18/2010_1	6/18/2010 0:00:00	BMI	0.68	0.66	0.69																					0.27	0.01																	16.35			
SMCR8_116	SMCR8_116_6/22/2010_1	6/22/2010 0:00:00	BMI	0.41	0.43	0.40																					0.07	0.13																	11.45			
SMCR8_116	SMCR8_116_6/23/2010_1	6/23/2010 0:00:00	BMI	0.60	0.65	0.55																					0.08	0.81																	11.85			
SMCR8_116	SMCR8_116_6/24/2010_1	6/24/2010 0:00:00	BMI	0.44	0.43	0.45																					0.00	0.78																	9.00			
