"StationID"	"Lat_Dec"	"Long_Dec"	"StreamType"	"WBID"	"Elevation"	"InvertReg"	"BenSampID"	"RepNum"	"CollDate"	"Comments"	"CollMeth"	"FieldGearID"	"Habitat"	"WQX_FinalID"	"FinalID"	"Individuals"	"IndividualsCorrected"	"LargeRare"	"Stage"
"SPGDN007.55"	31.4735833	-110.3500556	"Perennial"	"15050202-227A"	5420	"cold"	3713	1	2009-04-30	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	17	105.74	FALSE	"L"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	1	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1	FALSE	"L"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	2	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	3	72	FALSE	"L"
"SPMLC013.56"	31.4053889	-110.3036944	"Perennial"	"15050202-409A"	7700	"cold"	3716	1	2009-04-29	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	18.66	FALSE	"L"
"SPRMC011.11"	31.4416389	-110.3168889	"Perennial"	"15050202-404A"	6000	"cold"	3717	1	2009-04-28	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	12	12	FALSE	"L"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	3730	1	2009-06-18	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	3	3	FALSE	"L"
"UGETK011.80"	31.9087297	-109.2531981	"Perennial"	"15040006-837"	6520	"cold"	3735	1	2009-06-17	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1.45	FALSE	"L"
"UGSFR006.08"	33.0113889	-109.3188889	"Perennial"	"15040004-001"	3200	"warm"	3739	1	2009-04-29	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	3	67.74	FALSE	"L"
"UGTRY001.56"	33.7561389	-109.0747222	"Perennial"	"15040004-060"	6790	"cold"	3742	1	2009-06-17	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1	FALSE	"L"
"CGCRY000.05"	36.1352778	-112.2442008	"Perennial"	"15010002-018B"	2360	"warm"	3755	1	2009-10-18	"2009  AZDEQ CO River Trib Benthos Taxa (pin5415.1).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	4	FALSE	"L"
"MGLSY000.42"	34.3634444	-111.9743611	"Perennial"	"15070102-615"	3960	"warm"	3857	1	2013-04-25	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1	FALSE	"L"
"MGLSY000.91"	34.3650817	-111.9666822	"Perennial"	"15070102-615"	4000	"Warm"	3858	1	2013-04-25	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	2	FALSE	"L"
"MGSSW000.38"	33.9632	-111.8613111	"Perennial"	"15060106B-412"	3370	"Warm"	3859	2	2013-04-29	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	6	6	FALSE	"L"
"SCCIE002.89"	32.0191667	-110.6455556	"Perennial"	"15050302-006B"	3369	"warm"	3860	1	2013-04-18	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	2	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3863	2	2013-04-04	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1	FALSE	"L"
"SRHAG007.47"	34.20379	-111.0086	"Perennial"	"15060105-012B"	4870	"warm"	3875	1	2013-06-17	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1	FALSE	"L"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	3899	1	2014-05-21	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	4	26.9541778975741	FALSE	"L"
"SRCYN045.73"	34.2583586	-110.7956817	"Perennial"	"15060103-014"	6270	"cold"	3919	1	2014-04-16	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1	FALSE	"L"
"SRSTI000.38"	33.8546667	-109.4585278	"Perennial"	"15060101-352A"	8660	"cold"	3922	1	2014-05-29	"LWJ, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	7	242.983082476442	FALSE	"L"
"SRTON058.63"	34.3286944	-111.09375	"Perennial"	"15060105-013A"	5280	"cold"	3923	1	2014-04-23	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	32	FALSE	"L"
"SRTON059.43"	34.3389722	-111.0959167	"Perennial"	"15060105-013A"	5440	"cold"	3924	1	2014-06-03	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	11.9999990400001	FALSE	"L"
"SRWRK007.97"	33.8237975	-110.9391453	"Perennial"	"15060103-195"	6160	"cold"	3927	1	2014-05-15	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	14	134.399956992014	FALSE	"L"
"VREVR051.15"	34.4211114	-111.2632925	"Perennial"	"15060203-022A"	5840	"cold"	3931	1	2014-04-17	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	6	575.999815680059	FALSE	"L"
"VRWCL010.66"	34.5386111	-111.6941667	"Perennial"	"15060203-026B"	3630	"warm"	3932	1	2014-04-22	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	46.9605048066425	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3711	1	2009-05-14	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	6	FALSE	"P"
"SPGDN007.55"	31.4735833	-110.3500556	"Perennial"	"15050202-227A"	5420	"cold"	3713	1	2009-04-30	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	6.22	FALSE	"P"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	1	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	2	FALSE	"P"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	2	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	24	FALSE	"P"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	3730	1	2009-06-18	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	3	3	FALSE	"P"
"UGETK011.80"	31.9087297	-109.2531981	"Perennial"	"15040006-837"	6520	"cold"	3735	1	2009-06-17	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	2.9	FALSE	"P"
"CGCRY000.05"	36.1352778	-112.2442008	"Perennial"	"15010002-018B"	2360	"warm"	3755	1	2009-10-18	"2009  AZDEQ CO River Trib Benthos Taxa (pin5415.1).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	4	FALSE	"P"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	3899	1	2014-05-21	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	6.73854447439353	FALSE	"P"
"SRWFB003.45"	33.7777756	-109.4044194	"Perennial"	"15060101-048"	7720	"cold"	3926	2	2014-06-10	"LWJ, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	1	FALSE	"P"
"SRWRK007.97"	33.8237975	-110.9391453	"Perennial"	"15060103-195"	6160	"cold"	3927	1	2014-05-15	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	9.59999692800098	FALSE	"P"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	2222	1	1997-05-19	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	6	FALSE	"X"
"MGNWR054.26"	34.0664444	-111.9419569	"Perennial"	"15070102-006A"	3960	"warm"	2239	1	1998-04-14	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	5.1	16.116	FALSE	"X"
"SPRMC011.48"	31.43725	-110.3192128	"Perennial"	"15050202-404A"	6175	"cold"	2242	1	1998-05-19	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1.4	5.6	FALSE	"X"
"BWSMR029.44"	34.4002214	-113.1740139	"Perennial"	"15030203-010"	1830	"warm"	2630	1	1997-04-24	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	20	FALSE	"X"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	2637	1	1997-04-29	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	60	FALSE	"X"
"VRPIE016.49"	34.4210325	-111.4409	"Perennial"	"15060203-049"	5760	"cold"	2684	1	1997-05-21	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	4	16	FALSE	"X"
"SPBHC004.66"	32.4023083	-110.5444336	"Perennial"	"15050203-010A"	3160	"warm"	2852	1	2000-05-16	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	3	180	FALSE	"X"
"SPDOU000.18"	32.3533333	-110.2380556	"Perennial"	"15050203-902"	4134	"warm"	2854	1	2000-05-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	16	FALSE	"X"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	2855	1	2000-05-17	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	30	FALSE	"X"
"SRHNC000.45"	33.4038056	-111.0099722	"Perennial"	"15060103-879"	3250	"warm"	2867	1	2000-03-23	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	9	38.61	FALSE	"X"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	2878	1	1999-06-13	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	7	140	FALSE	"X"
"BWBRO029.27"	34.6175278	-113.3124167	"Perennial"	"15030202-004"	2400	"warm"	3038	1	2001-05-08	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	160	FALSE	"X"
"LCCOL003.03"	33.9605	-109.2543889	"Perennial"	"15020001-293"	7945	"cold"	3043	1	2001-06-11	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	5	75	FALSE	"X"
"LCECL017.75"	34.5662767	-111.1474969	"Perennial"	"15020008-009"	6450	"cold"	3044	1	2001-06-26	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	9	27	FALSE	"X"
"LCMIN018.05"	34.1799675	-109.6188642	"Perennial"	"15020002-648"	8070	"cold"	3052	1	2001-06-05	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	5	FALSE	"X"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	3078	1	2001-05-03	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	3	72	FALSE	"X"
"MGSYD009.13"	34.3473903	-111.9514033	"Perennial"	"15070102-024B"	4090	"warm"	3096	1	2002-04-18	"Riffle assumed.  Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	96	FALSE	"X"
"SRBWL005.79"	33.5994722	-109.45	"Perennial"	"15060101-023"	6400	"cold"	3102	1	2002-06-11	"Riffle assumed.  Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	1	3	FALSE	"X"
"SRHAY000.04"	33.8088889	-109.4221667	"Perennial"	"15060101-353"	7900	"cold"	3109	1	2002-06-12	"Riffle assumed.  Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	2	40	FALSE	"X"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	3121	1	2002-05-29	"Riffle assumed.  Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Nilotanypus fimbriatus"	"Nilotanypus fimbriatus"	6	21.9	FALSE	"X"
"SPARA013.78"	32.91102	-110.5503894	"Perennial"	"15050203-004B"	2650	"warm"	3666	1	2008-12-15	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Oliveiriella"	"Oliveiriella"	1	2.13	FALSE	"P"
"VREVR023.59"	34.2408611	-111.4289167	"Perennial"	"15060203-022C"	3780	"warm"	3689	1	2008-11-06	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls, Nr Doll baby ranch (009)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Oliveiriella"	"Oliveiriella"	2	25.58	FALSE	"P"
"VREVR023.59"	34.2408611	-111.4289167	"Perennial"	"15060203-022C"	3780	"warm"	3689	2	2008-11-06	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls, Nr Doll baby ranch (009)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Oliveiriella"	"Oliveiriella"	2	27.4	FALSE	"P"
"UGEAG010.12"	33.0466389	-109.4372778	"Perennial"	"15040005-025"	3600	"warm"	2880	1	2000-05-17	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Oliveiriella"	"Oliveiriella"	4	120	FALSE	"X"
"LCELR000.99"	33.9908056	-109.4531944	"Perennial"	"15020001-230"	8600	"cold"	3045	2	2001-06-28	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	17	90.61	FALSE	"L"
"VREVR051.15"	34.4211114	-111.2632925	"Perennial"	"15060203-022A"	5840	"cold"	3633	1	2008-06-24	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	1	1	FALSE	"L"
"VRFOS011.88"	34.4169444	-111.6037222	"Perennial"	"15060203-027"	3980	"warm"	3634	1	2008-06-12	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	12	12	FALSE	"L"
"VRFOS014.33"	34.4243056	-111.5731944	"Perennial"	"15060203-024"	4360	"warm"	3635	1	2008-06-13	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	28	116.76	FALSE	"L"
"SCSON014.52"	31.5086789	-110.8024794	"Perennial"	"15050301-013C"	3880	"warm"	3665	1	2008-12-01	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	1	2	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3667	1	2008-12-15	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	3	11.07	FALSE	"L"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	3672	1	2008-12-18	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	17	408	FALSE	"L"
"SRCGN009.78"	33.5241747	-111.0872611	"Perennial"	"15060103-037"	3355	"warm"	3676	1	2008-11-18	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	49	784	FALSE	"L"
"SRPNT008.48"	33.5506111	-110.9906667	"Perennial"	"15060103-018C"	2540	"warm"	3679	1	2008-10-20	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	13	208	FALSE	"L"
"SRWPN004.47"	33.4396083	-111.0640075	"Perennial"	"15060103-066"	3400	"warm"	3683	1	2008-09-30	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	9	108	FALSE	"L"
"VREVR023.59"	34.2408611	-111.4289167	"Perennial"	"15060203-022C"	3780	"warm"	3689	2	2008-11-06	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls, Nr Doll baby ranch (009)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	11	150.7	FALSE	"L"
"VRSYW001.72"	34.8822694	-112.0671	"Perennial"	"15060202-026"	3625	"warm"	3692	1	2008-11-04	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls. StationID corrected from VRSYW000.77 to 001.72 per Patti - akc 12/18/09"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	28	28	FALSE	"L"
"VRWBV012.56"	34.6739211	-111.6701661	"Perennial"	"15060202-004"	4025	"warm"	3694	1	2008-11-06	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	5	40	FALSE	"L"
"VRWBV012.56"	34.6739211	-111.6701661	"Perennial"	"15060202-004"	4025	"warm"	3694	2	2008-11-06	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	7	42	FALSE	"L"
"SCSON014.52"	31.5086789	-110.8024794	"Perennial"	"15050301-013C"	3880	"warm"	3708	1	2009-04-27	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	8	8.32	FALSE	"L"
"SPARA013.78"	32.91102	-110.5503894	"Perennial"	"15050203-004B"	2650	"warm"	3710	1	2009-06-24	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	9	288	FALSE	"L"
"SPARA026.35"	32.8792189	-110.3940658	"Perennial"	"15050203-004B"	3225	"warm"	3711	1	2009-05-14	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	1	6	FALSE	"L"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	1	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	62	62	FALSE	"L"
"SPHSC010.67"	32.3541164	-110.2679189	"Perennial"	"15050203-013"	3830	"warm"	3715	2	2009-05-11	"2008 AZDEQ Benthos Taxa (pin 5145.2-1) StationID changed from 010.11 to 010.67 per Patti - 3/2/2010 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	3	72	FALSE	"L"
"SPRMC011.11"	31.4416389	-110.3168889	"Perennial"	"15050202-404A"	6000	"cold"	3717	1	2009-04-28	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	4	4	FALSE	"L"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	3719	1	2009-05-28	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	2	48	FALSE	"L"
"UGBLR036.37"	33.5902778	-109.1391667	"Perennial"	"15040004-026"	5580	"cold"	3727	1	2009-08-06	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	2	2	FALSE	"L"
"UGBON006.41"	32.9565628	-109.5318014	"Perennial"	"15040005-030"	3180	"warm"	3729	1	2009-05-13	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	1	1	FALSE	"L"
"UGEAG011.09"	33.0554167	-109.4358056	"Perennial"	"15040005-025"	3640	"warm"	3732	1	2009-04-28	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	8	192	FALSE	"L"
"UGEAG015.23"	33.0784444	-109.4558056	"Perennial"	"15040005-025"	3720	"warm"	3733	1	2009-04-28	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Onconeura semifimbriata"	"Onconeura semifimbriata"	1	12	FALSE	"L"
