COMID	Reach Mod Status	Reach Mod Status Reasoning	Reach Flow Status	Reach Flow Status Reasoning
17596197	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20348283	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20350837	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
22515832	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22556088	LikelyMod	05YN_LULC_LikeDist	Ephemeral	05N2_RipVeg
20331508	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
22556394	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22545425	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
22560754	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20365967	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20359272	Mod	02_Ftype_Mod	Perennial	05Y1_Per
22560756	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
22555686	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17595337	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20362693	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22523225	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20333234	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20331692	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
948070439	NA	01_Ftype_NA	NA	00_Ftype_NA_2
22556104	LikelyMod	05YN_LULC_LikeDist	Ephemeral	05N2_RipVeg
20366353	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17564098	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20341559	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
22560520	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
22560704	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22532926	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20366011	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22591525	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
22514996	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
22555204	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20365953	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17562550	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17562572	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17562580	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562582	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562584	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17562586	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
17562588	Unk	04YN_LULC_LikeNat	Perennial	05Y1_Per
17562590	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562592	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562602	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562604	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17562606	Mod	02_Ftype_Mod	Perennial	05N1_SSURGO
17562608	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562610	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562612	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562614	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562618	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562620	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562622	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562628	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562630	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17562638	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562640	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562642	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562646	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562648	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17562650	Mod	02_Ftype_Mod	Perennial	05N1_SSURGO
17562652	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562654	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562658	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562660	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562666	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
17562668	Unk	05YN_LULC_LikeDist	Perennial	01_Fcode
17562674	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562676	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562678	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562680	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17562682	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17562694	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17563288	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17563304	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563308	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563310	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563312	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563314	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563318	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563330	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17563340	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17563342	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17563344	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17563610	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17563632	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
17563678	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17563688	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17563694	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17563740	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563742	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17563772	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563776	Unk	07_LULC_Dist	Perennial	05Y1_Per
17563790	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17563828	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563836	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
17563838	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563872	Mod	02_Ftype_Mod	Ephemeral	05Y3_Ephem
17563876	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17563890	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17563896	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563898	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563900	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17563902	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17563906	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563910	Unk	04YN_LULC_LikeNat	Intermittent	02Y_UplandVeg
17563912	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17563922	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17563924	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563930	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17563932	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17563934	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17563942	Mod	02_Ftype_Mod	Intermittent	05Y2_Int
17563944	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563952	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17563954	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17563962	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564022	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17564028	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17564038	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17564052	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564054	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564058	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564060	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564062	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564086	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17564112	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17564122	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17564132	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17564134	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17564136	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17564138	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17564142	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17564146	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564182	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
17564184	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17564880	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564930	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17564936	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17564940	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17564942	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17564948	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17564954	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17570447	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17572917	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17572939	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
17572957	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17572967	Unk	05YN_LULC_LikeDist	Perennial	01_Fcode
17573015	Mod	02_Ftype_Mod	Ephemeral	05N2_RipVeg
17573049	Unk	04YN_LULC_LikeNat	Ephemeral	05Y3_Ephem
17573055	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17573057	Unk	05YN_LULC_LikeDist	Perennial	01_Fcode
17573061	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17573661	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17573685	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
17573689	Unk	05YN_LULC_LikeDist	Perennial	01_Fcode
17573695	Unk	05YN_LULC_LikeDist	Perennial	01_Fcode
17573721	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17573723	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17573965	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17574017	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574145	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574259	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574261	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574319	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574327	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17574361	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17574375	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574517	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574607	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17574627	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574659	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574689	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17574705	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17574709	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17574745	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574761	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574785	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574811	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574835	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17574837	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17574859	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574865	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
17574867	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17574887	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
17574969	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17575711	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
17575719	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17575749	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17575761	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575763	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575771	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575775	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575779	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575789	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17575809	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575817	Mod	02_Ftype_Mod	Ephemeral	05N2_RipVeg
17575819	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17575821	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575823	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575825	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575827	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575829	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575837	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575841	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575847	Mod	02_Ftype_Mod	Ephemeral	05N2_RipVeg
17575851	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575853	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17575861	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17575867	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17580099	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17580101	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17586486	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17587628	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17587646	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587656	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587658	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587662	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587666	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587668	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587670	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587674	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587676	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587678	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587680	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587696	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587698	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587700	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587704	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587708	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587710	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587718	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17587726	Mod	02_Ftype_Mod	Perennial	05Y1_Per
17589914	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17589916	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17589924	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17589930	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17589936	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17590968	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17590984	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17590990	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591020	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591026	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591038	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591040	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591050	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
17591086	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
17591190	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591194	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591198	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591202	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591204	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591208	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591210	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591216	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591236	LikelyMod	05YN_LULC_LikeDist	Intermittent	02Y_UplandVeg
17591250	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
17591330	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591334	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591348	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591350	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591354	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17591356	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17592070	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594933	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594965	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594969	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594971	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594989	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594991	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594993	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17594995	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17595237	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
17595361	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17595383	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17595393	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
17595409	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17595411	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17595425	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17595433	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
17596139	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17596143	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17596149	Mod	05Y_LULC_Dist	Perennial	01_Fcode
17596187	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596189	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596191	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596193	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596195	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596205	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596207	NA	01_Ftype_NA	NA	00_Ftype_NA_2
17596209	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20324431	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20324453	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20324631	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20324633	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20324635	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20324637	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20324639	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20324641	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20324643	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20325185	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325259	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20325277	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325297	Unk	07_LULC_Dist	Perennial	05Y1_Per
20325307	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325309	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325311	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325313	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325315	Unk	05YN_LULC_LikeDist	Intermittent	02Y_UplandVeg
20325321	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20325435	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20325727	Unk	04YN_LULC_LikeNat	Intermittent	05Y2_Int
20326423	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20326455	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326457	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326459	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326479	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326481	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326483	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326485	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326487	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326491	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326493	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326495	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20326505	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20327389	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20327395	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20328600	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20328640	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20328660	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20328664	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20328686	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20328696	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20329178	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20329498	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20329500	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20329502	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20329522	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20329530	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20329606	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20329646	LikelyNat	06_LULC_Nat	Perennial	05Y1_Per
20329652	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20329782	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20329798	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20329810	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20329870	Unk	05YN_LULC_LikeDist	Perennial	05Y1_Per
20329880	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
20329928	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20329948	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20329958	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20330026	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
20330032	Mod	05Y_LULC_Dist	Perennial	05N1_SSURGO
20330042	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20330044	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20330914	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20330940	NA	01_Ftype_NA	NA	00_Ftype_NA_2
20331090	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331102	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331104	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331114	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20331116	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331122	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20331146	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20331148	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331150	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331154	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331162	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331180	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20331190	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20331214	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20331222	Unk	04YN_LULC_LikeNat	Perennial	01_Fcode
20331224	LikelyMod	07_LULC_Dist	Perennial	05N1_SSURGO
20331244	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331264	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20331310	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331316	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331414	LikelyMod	07_LULC_Dist	Perennial	03_Model2
20331426	Mod	05Y_LULC_Dist	Perennial	04_Model13
20331430	LikelyMod	07_LULC_Dist	Ephemeral	05N2_RipVeg
20331458	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20331466	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20331470	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20331472	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
20331482	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20331484	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331486	Mod	05Y_LULC_Dist	Perennial	03_Model2
20331490	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20331498	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20331502	Mod	05Y_LULC_Dist	Perennial	04_Model13
20331504	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20331512	Mod	05Y_LULC_Dist	Perennial	03_Model2
20331528	LikelyMod	07_LULC_Dist	Intermittent	02Y_UplandVeg
20331538	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20331544	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20331546	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331548	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331554	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331558	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331560	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331562	LikelyMod	07_LULC_Dist	Perennial	05Y1_Per
20331564	Mod	05Y_LULC_Dist	Perennial	01_Fcode
20331570	LikelyMod	07_LULC_Dist	Ephemeral	05Y3_Ephem
20331574	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331576	Mod	05Y_LULC_Dist	Ephemeral	05N2_RipVeg
20331578	Mod	05Y_LULC_Dist	Perennial	05Y1_Per
20331580	Mod	05Y_LULC_Dist	Ephemeral	05Y3_Ephem
20331582	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331584	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331586	LikelyMod	07_LULC_Dist	Perennial	01_Fcode
20331588	LikelyMod	07_LULC_Dist	Intermittent	05Y2_Int
20331590	Mod	05Y_LULC_Dist	Intermittent	05Y2_Int
20331592	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
20331594	Mod	05Y_LULC_Dist	Intermittent	02Y_UplandVeg
